FragID	X	Y	CeMM	Highlight	MW	HBD	HBA	cLogP	Heteroatoms	Rings	Rot. Bonds	Aromatic Bonds	Acidic Groups	Basic Groups	Atomic Polarizability
O4051	5.106439	-26.341965	0	0											
O4052	22.647152	22.811684	0	0											
O4053	43.61426	23.388756	0	0											
O4054	4.142295	-10.443838	0	0											
O4055	37.706123	14.441368	0	0											
O4056	-8.302971	55.78551	0	0											
O4057	-8.748935	55.666695	0	0											
O4058	32.54257	9.109665	0	0											
O4059	-3.017221	57.1907	0	0											
O4060	-7.8349557	50.45634	0	0											
O4061	14.986165	0.14910655	0	0											
O4062	-19.227566	60.65589	0	0											
O4063	28.060902	22.7028	0	0											
O4064	47.96985	29.7986	0	0											
O4065	-1.4215637	-27.055742	0	0											
O4066	-13.534094	-8.733448	0	0											
O4067	8.007927	30.061668	0	0											
O4068	33.469883	11.576172	0	0											
O4069	21.953993	30.523026	0	0											
O4070	14.153618	-36.742733	0	0											
O4071	12.0788965	-7.1846547	0	0											
O4072	-14.893588	6.6092286	0	0											
O4073	-12.640048	51.510952	0	0											
O4074	13.620761	-7.7731166	0	0											
O4075	12.241957	-6.5872393	0	0											
O4076	23.624706	19.94621	0	0											
O4077	21.61525	-21.841368	0	0											
O4078	39.871704	25.351328	0	0											
O4079	-16.250084	7.477617	0	0											
O4080	11.890804	23.37432	0	0											
O4081	-1.9416939	58.64235	0	0											
O4082	-8.235481	56.746674	0	0											
O4083	-6.982967	56.13512	0	0											
O4084	-19.549961	37.212345	0	0											
O4085	8.261231	30.318134	0	0											
O4086	11.715282	21.148224	0	0											
O4087	0.05012271	-11.398507	0	0											
O4088	-5.6102295	55.373142	0	0											
O4089	-19.36748	18.410948	0	0											
O4090	28.20798	22.523205	0	0											
O4091	15.887586	18.941164	0	0											
O4092	49.6003	12.866008	0	0											
O4093	38.494286	15.6763935	0	0											
O4094	38.48803	15.659214	0	0											
O4095	16.572699	16.745848	0	0											
O4096	7.9340215	30.924856	0	0											
O4097	48.996243	18.321623	0	0											
O4098	14.132573	-36.726814	0	0											
O4099	41.5051	-18.743242	0	0											
O4100	38.515385	33.68724	0	0											
O4101	27.072163	29.286335	0	0											
O4102	9.455791	-8.46669	0	0											
O4103	48.45846	15.9948225	0	0											
O4104	-13.117372	6.2374997	0	0											
O4105	5.4524374	-7.56809	0	0											
O4106	27.777939	21.850302	0	0											
O4107	31.606113	25.081163	0	0											
O4108	-5.168584	53.183823	0	0											
O4109	-32.11029	-19.58415	0	0											
O4110	25.462599	24.4722	0	0											
O4111	50.44217	14.720453	0	0											
O4112	24.939672	22.935242	0	0											
O4113	9.051127	30.360405	0	0											
O4114	27.133703	23.29117	0	0											
O4115	37.39236	8.259334	0	0											
O4116	-6.073884	51.7748	0	0											
O4117	8.407183	30.369253	0	0											
O4118	43.417362	21.481966	0	0											
O4119	-5.538866	-29.486536	0	0											
O4120	-7.7595134	55.090473	0	0											
O4121	-19.350592	-11.713702	0	0											
O4122	49.945477	31.817938	0	0											
O4123	-1.8735224	60.132355	0	0											
O4124	32.266586	14.388204	0	0											
O4125	28.64575	7.8737183	0	0											
O4126	6.9249997	30.594027	0	0											
O4127	44.179096	28.35127	0	0											
O4128	35.475082	23.97656	0	0											
O4129	44.100723	25.55212	0	0											
O4130	24.899267	26.918736	0	0											
O4131	-14.38977	62.202507	0	0											
O4132	-1.4271638	51.616703	0	0											
O4133	37.468613	-26.143066	0	0											
O4134	20.41652	-11.955354	0	0											
O4135	33.685516	-1.6191301	0	0											
O4136	23.790466	19.883423	0	0											
O4137	0.21888022	-11.298911	0	0											
O4138	-3.3084369	57.35673	0	0											
O4139	36.937054	26.723831	0	0											
O4140	48.6139	13.751321	0	0											
O4141	18.933718	24.049536	0	0											
O4142	28.03047	22.108358	0	0											
O4143	-8.308958	55.2915	0	0											
O4144	-8.496456	54.748512	0	0											
O4145	-4.174314	56.27307	0	0											
O4146	-1.3793288	59.40453	0	0											
O4147	22.483248	25.49188	0	0											
O4148	-8.510217	55.421967	0	0											
O4149	20.891193	0.9377	0	0											
O4150	-10.189359	53.968605	0	0											
O4151	41.853954	21.70976	0	0											
O4152	13.608761	-31.420977	0	0											
O4153	-8.870327	43.89034	0	0											
O4154	-6.919486	51.919605	0	0											
O4155	-20.109612	57.18939	0	0											
O4156	-20.299706	55.464386	0	0											
O4157	27.80276	23.387968	0	0											
O4158	17.864525	-26.808573	0	0											
O4159	-2.358751	-10.153629	0	0											
O4160	-20.563671	-5.813233	0	0											
O4161	-2.598122	-8.990651	0	0											
O4162	8.1544485	29.724098	0	0											
O4163	-12.46966	7.10608	0	0											
O4164	-16.91906	6.4566016	0	0											
O4165	-17.89183	10.450972	0	0											
O4166	22.577635	-31.776512	0	0											
O4167	3.061996	55.186497	0	0											
O4168	0.36749038	53.52503	0	0											
O4169	34.07068	31.086042	0	0											
O4170	-12.48849	5.3189006	0	0											
O4171	-4.2743444	54.338436	0	0											
O4172	21.296545	20.464046	0	0											
O4173	0.95728326	41.167313	0	0											
O4174	26.013498	19.759268	0	0											
O4175	-18.14124	-0.936598	0	0											
O4176	-1.0465466	42.56113	0	0											
O4177	-5.876082	52.966427	0	0											
O4178	5.046479	-8.748692	0	0											
O4179	36.671726	26.476871	0	0											
O4180	-0.26807323	-11.3980665	0	0											
O4181	-8.77941	58.238625	0	0											
O4182	27.722486	15.398423	0	0											
O4183	-11.13113	-7.871213	0	0											
O4184	37.424282	15.923599	0	0											
O4185	41.235172	18.494339	0	0											
O4186	12.088187	-36.143463	0	0											
O4187	14.2283945	-36.801407	0	0											
O4188	-16.448324	6.2376337	0	0											
O4189	-12.266818	-17.006182	0	0											
O4190	-3.3453975	52.63898	0	0											
O4191	28.779678	33.38246	0	0											
O4192	24.034725	25.560398	0	0											
O4193	52.074974	18.760042	0	0											
O4194	30.603127	-6.6149635	0	0											
O4195	37.121178	26.87988	0	0											
O4196	9.334776	-8.229171	0	0											
O4197	-24.692974	-6.194243	0	0											
O4198	28.740162	25.389214	0	0											
O4199	27.39048	41.706234	0	0											
O4200	-4.2553024	55.401802	0	0											
O4201	43.18612	25.895107	0	0											
O4202	-7.104539	56.06076	0	0											
O4203	42.167896	23.435028	0	0											
O4204	-7.7536306	48.517506	0	0											
O4205	54.723103	22.641504	0	0											
O4206	32.59302	38.310074	0	0											
O4207	47.99038	29.923054	0	0											
O4208	15.436487	-11.808584	0	0											
O4209	-12.792633	-9.263834	0	0											
O4210	40.941643	26.099394	0	0											
O4211	32.124985	5.5114937	0	0											
O4212	15.88169	17.286346	0	0											
O4213	15.59886	17.108906	0	0											
O4214	-12.09203	-1.296656	0	0											
O4215	14.146847	-36.716484	0	0											
O4216	31.782782	-14.216566	0	0											
O4217	31.126873	-5.2125964	0	0											
O4218	29.280329	-12.147246	0	0											
O4219	32.998394	-3.0102682	0	0											
O4220	34.77021	-5.6656437	0	0											
O4221	24.505112	23.46058	0	0											
O4222	16.710829	28.708654	0	0											
O4223	41.224495	30.32843	0	0											
O4224	10.486465	-8.535471	0	0											
O4225	16.505896	30.409681	0	0											
O4226	46.820618	19.102509	0	0											
O4227	43.964188	17.113575	0	0											
O4228	48.177418	13.393112	0	0											
O4229	45.91001	26.185543	0	0											
O4230	-16.692286	-11.502101	0	0											
O4231	10.406363	-8.612473	0	0											
O4232	18.424383	-25.03094	0	0											
O4233	44.629932	17.472502	0	0											
O4234	-5.3995824	-12.493344	0	0											
O4235	4.3638325	-10.1508	0	0											
O4236	2.2496536	39.5187	0	0											
O4237	9.171694	4.3031893	0	0											
O4238	15.662542	18.676214	0	0											
O4239	18.98922	-29.57089	0	0											
O4240	43.951584	17.02063	0	0											
O4241	43.89941	16.989305	0	0											
O4242	-15.955566	-10.789235	0	0											
O4243	-7.161314	59.100147	0	0											
O4244	18.404232	-27.020275	0	0											
O4245	32.971893	6.2463117	0	0											
O4246	9.184553	4.3225236	0	0											
O4247	41.33842	31.830357	0	0											
O4248	-9.060284	-15.671964	0	0											
O4249	-13.827	-10.771095	0	0											
O4250	-14.870084	-10.518759	0	0											
O4251	37.57871	28.54128	0	0											
O4252	53.502792	23.534414	0	0											
O4253	15.715591	18.803673	0	0											
O4254	31.370537	16.237833	0	0											
O4255	27.485008	18.452343	0	0											
O4256	-1.3701571	59.39569	0	0											
O4257	25.71536	28.250605	0	0											
O4258	5.5690365	-8.681243	0	0											
O4259	29.050632	11.6544695	0	0											
O4260	22.66327	-21.856289	0	0											
O4261	-14.24507	6.363225	0	0											
O4262	-16.775986	-11.377454	0	0											
O4263	8.662447	-9.176644	0	0											
O4264	4.492518	-10.263695	0	0											
O4265	-6.5184994	57.474293	0	0											
O4266	-8.180152	54.74789	0	0											
O4267	-6.70975	56.30811	0	0											
O4268	-19.166504	56.238556	0	0											
O4269	10.770336	20.41966	0	0											
O4270	7.92744	-31.231783	0	0											
O4271	18.401854	-24.866646	0	0											
O4272	45.65299	22.498259	0	0											
O4273	19.47517	-21.25044	0	0											
O4274	13.229997	16.996462	0	0											
O4275	-0.38594538	-12.679638	0	0											
O4276	47.569023	20.280943	0	0											
O4277	0.29794687	-8.105206	0	0											
O4278	28.40209	26.78037	0	0											
O4279	25.36168	4.5826616	0	0											
O4280	2.4214542	-8.164473	0	0											
O4281	11.439283	23.780638	0	0											
O4282	1.8049225	-8.228187	0	0											
O4283	-0.25411442	-9.139987	0	0											
O4284	3.7079413	-8.918464	0	0											
O4285	-2.9575338	-12.139	0	0											
O4286	0.15367301	-9.38927	0	0											
O4287	-7.643184	55.378784	0	0											
O4288	-0.29236865	-12.450959	0	0											
O4289	10.4421425	21.038359	0	0											
O4290	10.478082	21.04788	0	0											
O4291	10.423326	21.085148	0	0											
O4292	4.1052566	-10.253988	0	0											
O4293	7.57735	-12.233174	0	0											
O4294	-3.1747928	-7.1331186	0	0											
O4295	-0.35884	-6.821207	0	0											
O4296	6.9349675	-10.101164	0	0											
O4297	-0.13179335	-12.6997385	0	0											
O4298	2.5110712	-8.245458	0	0											
O4299	1.4397753	-8.09234	0	0											
O4300	-0.5189191	-9.068746	0	0											
O4301	4.5958695	-12.855195	0	0											
O4302	1.2310805	-8.220741	0	0											
O4303	20.08855	-26.986958	0	0											
O4304	3.736869	-10.756772	0	0											
O4305	4.676323	-10.079915	0	0											
O4306	-0.9906351	-9.23349	0	0											
O4307	-0.97645026	-9.048984	0	0											
O4308	-1.3592951	59.39876	0	0											
O4309	3.2453673	-11.280009	0	0											
O4310	3.5724037	-11.0277815	0	0											
O4311	4.6712646	-10.152564	0	0											
O4312	3.737743	-10.63104	0	0											
O4313	4.346574	-10.335163	0	0											
O4314	1.2163541	-12.240249	0	0											
O4315	5.252786	-10.596893	0	0											
O4316	3.4430788	-11.230038	0	0											
O4317	3.4885662	-11.135379	0	0											
O4318	1.877773	-8.844966	0	0											
O4319	8.679963	-9.109639	0	0											
O4320	-1.4738594	59.557194	0	0											
O4321	-8.489931	54.61919	0	0											
O4322	1.1002847	-9.013329	0	0											
O4323	-1.0002624	-10.515509	0	0											
O4324	-0.5245115	-13.699255	0	0											
O4325	-0.15122364	-11.816356	0	0											
O4326	8.630718	-9.199715	0	0											
O4327	-8.033115	54.25243	0	0											
O4328	-3.582683	-12.897905	0	0											
O4329	-12.015424	-10.052191	0	0											
O4330	0.027223447	-11.843436	0	0											
O4331	-1.14132	-11.017013	0	0											
O4332	10.641208	20.33072	0	0											
O4333	10.732141	20.455439	0	0											
O4334	10.775092	20.398947	0	0											
O4335	10.823464	20.475208	0	0											
O4336	10.902478	20.5315	0	0											
O4337	3.9882333	-10.62498	0	0											
O4338	10.904975	20.416096	0	0											
O4339	0.50864536	60.537785	0	0											
O4340	1.1505411	-9.187188	0	0											
O4341	-6.4088817	52.81152	0	0											
O4342	-7.8310976	52.234398	0	0											
O4343	27.730867	15.409467	0	0											
O4344	4.76968	-9.951036	0	0											
O4345	8.078124	-9.526301	0	0											
O4346	7.568133	-12.275452	0	0											
O4347	6.9130816	-12.9094095	0	0											
O4348	5.847249	-11.596881	0	0											
O4349	6.9150105	-10.155183	0	0											
O4350	49.79801	13.083883	0	0											
O4351	2.8862462	-8.323849	0	0											
O4352	27.730106	15.410436	0	0											
O4353	5.165087	-10.403021	0	0											
O4354	8.692874	-9.117134	0	0											
O4355	7.6825047	-11.26014	0	0											
O4356	-0.32002902	-9.023788	0	0											
O4357	7.672627	-12.3319435	0	0											
O4358	-0.28118116	-12.414304	0	0											
O4359	0.37895513	-9.59855	0	0											
O4360	-8.737117	57.276867	0	0											
O4361	-1.0069085	-9.017003	0	0											
O4362	5.3723674	-10.97809	0	0											
O4363	-10.390933	14.543682	0	0											
O4364	5.2262535	-9.80118	0	0											
O4365	-0.6526596	59.913265	0	0											
O4366	1.1924347	-9.215334	0	0											
O4367	-3.224689	-9.277005	0	0											
O4368	7.552123	-12.30839	0	0											
O4369	-2.744742	54.292034	0	0											
O4370	7.575357	-9.396075	0	0											
O4371	4.4501348	-10.378963	0	0											
O4372	-2.08821	-11.871503	0	0											
O4373	7.673857	-12.304541	0	0											
O4374	23.407473	-26.391607	0	0											
O4375	7.1880774	-9.568841	0	0											
O4376	-46.344124	-5.8649487	0	0											
O4377	35.30394	-22.902264	0	0											
O4378	36.9943	31.511934	0	0											
O4379	6.59398	3.7971187	0	0											
O4380	21.408283	29.899456	0	0											
O4381	40.6373	19.19037	0	0											
O4382	-5.351095	-1.1328949	0	0											
O4383	-49.24167	-3.1722896	0	0											
O4384	-36.47976	6.0443473	0	0											
O4385	15.7287655	26.599915	0	0											
O4386	13.010133	-35.749706	0	0											
O4387	-3.0384037	-29.521091	0	0											
O4388	-21.99358	52.25329	0	0											
O4389	-6.7901263	58.098503	0	0											
O4390	-15.267228	46.17145	0	0											
O4391	-8.822704	61.83821	0	0											
O4392	-8.536826	57.08268	0	0											
O4393	-7.8722725	57.72299	0	0											
O4394	-1.3168483	59.35528	0	0											
O4395	7.637191	51.448982	0	0											
O4396	27.680443	21.634909	0	0											
O4397	13.282433	19.501617	0	0											
O4398	15.810215	16.98981	0	0											
O4399	7.8152876	31.153389	0	0											
O4400	7.836127	31.902166	0	0											
O4401	-1.6993289	-11.847007	0	0											
O4402	14.691407	16.505545	0	0											
O4403	25.221296	19.916956	0	0											
O4404	-16.67898	-11.646579	0	0											
O4405	48.683216	30.50846	0	0											
O4406	42.65052	27.397614	0	0											
O4407	-34.528744	-7.26131	0	0											
O4408	-16.545822	16.483202	0	0											
O4409	46.792545	29.112904	0	0											
O4410	44.630592	28.629143	0	0											
O4411	8.276204	30.327438	0	0											
O4412	44.456306	28.511944	0	0											
O4413	48.56511	30.42973	0	0											
O4414	-8.94995	54.034973	0	0											
O4415	47.56963	29.920053	0	0											
O4416	34.777496	16.880291	0	0											
O4417	44.896362	29.140516	0	0											
O4418	-4.7796693	55.759716	0	0											
O4419	12.130613	20.7516	0	0											
O4420	-17.924274	-11.866061	0	0											
O4421	45.635128	30.488415	0	0											
O4422	13.600194	-31.54328	0	0											
O4423	8.186484	30.328707	0	0											
O4424	-0.00030823544	-3.3028758	0	0											
O4425	7.409181	31.341831	0	0											
O4426	7.803398	30.639606	0	0											
O4427	-16.049603	-12.399295	0	0											
O4428	13.635015	-31.488531	0	0											
O4429	-16.15956	16.92633	0	0											
O4430	-1.050236	-8.535588	0	0											
O4431	2.5862565	-13.638196	0	0											
O4432	-6.794038	54.06578	0	0											
O4433	8.365241	30.363058	0	0											
O4434	-21.228354	53.76019	0	0											
O4435	-0.2782639	-14.066314	0	0											
O4436	-20.598299	52.311504	0	0											
O4437	7.605914	30.75696	0	0											
O4438	51.640076	26.723938	0	0											
O4439	-23.21658	53.65917	0	0											
O4440	49.76013	31.409943	0	0											
O4441	38.23073	12.095862	0	0											
O4442	8.028269	31.269255	0	0											
O4443	47.65667	29.946413	0	0											
O4444	13.713922	-31.571152	0	0											
O4445	12.788418	-34.893543	0	0											
O4446	8.085665	31.291927	0	0											
O4447	49.487377	28.377949	0	0											
O4448	33.692814	6.181816	0	0											
O4449	47.38934	29.833342	0	0											
O4450	7.033985	30.44539	0	0											
O4451	-7.981558	58.179306	0	0											
O4452	34.649784	-8.567207	0	0											
O4453	18.928833	19.725897	0	0											
O4454	13.489459	-33.7816	0	0											
O4455	43.580444	14.652703	0	0											
O4456	-5.8622446	59.14552	0	0											
O4457	-2.5067732	-12.706828	0	0											
O4458	13.788407	22.680464	0	0											
O4459	-6.1195292	-13.48519	0	0											
O4460	38.5185	24.471935	0	0											
O4461	50.484055	30.152792	0	0											
O4462	-9.630866	55.082966	0	0											
O4463	-9.071249	53.507652	0	0											
O4464	-19.054459	-12.610827	0	0											
O4465	-1.4446822	44.359104	0	0											
O4466	18.382433	-29.839703	0	0											
O4467	-4.271157	-13.867937	0	0											
O4468	15.1178055	21.097654	0	0											
O4469	51.189816	12.176654	0	0											
O4470	-10.332946	-7.9762635	0	0											
O4471	43.06472	17.424248	0	0											
O4472	27.715895	-20.887789	0	0											
O4473	48.287384	30.159395	0	0											
O4474	-4.5902643	-14.261881	0	0											
O4475	14.160333	-36.70669	0	0											
O4476	0.9702184	-14.20526	0	0											
O4477	16.966839	-30.580812	0	0											
O4478	7.814278	31.25168	0	0											
O4479	43.43359	34.011448	0	0											
O4480	7.384801	30.341997	0	0											
O4481	39.666996	13.746161	0	0											
O4482	-1.8678071	-2.1847327	0	0											
O4483	47.199154	22.801376	0	0											
O4484	-1.894112	-11.874243	0	0											
O4485	29.652153	23.176275	0	0											
O4486	-7.2370358	38.502213	0	0											
O4487	-3.4392414	-9.714635	0	0											
O4488	13.799619	-31.554253	0	0											
O4489	49.67159	28.302847	0	0											
O4490	49.362156	31.20089	0	0											
O4491	-5.498878	58.97267	0	0											
O4492	-8.172703	58.866848	0	0											
O4493	7.4435115	30.4223	0	0											
O4494	11.950217	-34.15408	0	0											
O4495	0.48652208	-11.089899	0	0											
O4496	30.119312	25.362228	0	0											
O4497	-7.4394026	56.789562	0	0											
O4498	15.730432	-6.089308	0	0											
O4499	45.80308	28.936972	0	0											
O4500	-2.8420155	-11.021678	0	0											
O4501	33.268612	-12.233799	0	0											
O4502	-6.076242	55.244793	0	0											
O4503	37.68148	11.070793	0	0											
O4504	8.977217	31.566572	0	0											
O4505	-30.41956	-20.24858	0	0											
O4506	-3.7715633	44.442986	0	0											
O4507	-4.393778	43.912033	0	0											
O4508	48.5547	17.547453	0	0											
O4509	-10.223309	-12.916248	0	0											
O4510	-0.69790006	-13.020535	0	0											
O4511	29.788363	23.69701	0	0											
O4512	0.32900065	42.184784	0	0											
O4513	48.929283	30.781694	0	0											
O4514	-17.730862	-11.300925	0	0											
O4515	-1.1653239	44.578945	0	0											
O4516	48.898212	30.750154	0	0											
O4517	-31.588257	-20.198406	0	0											
O4518	-4.4521217	0.6847871	0	0											
O4519	47.75969	12.741889	0	0											
O4520	11.597844	21.091846	0	0											
O4521	48.42576	14.43809	0	0											
O4522	43.24957	29.254837	0	0											
O4523	-11.324764	-10.492558	0	0											
O4524	10.057167	-6.9195843	0	0											
O4525	41.809856	17.764961	0	0											
O4526	-30.148066	-21.147385	0	0											
O4527	-10.125808	55.242393	0	0											
O4528	2.376386	-1.7172745	0	0											
O4529	-11.088856	52.547497	0	0											
O4530	35.41498	-11.757071	0	0											
O4531	47.176872	25.701757	0	0											
O4532	-16.922874	-12.31078	0	0											
O4533	5.9732504	-9.208712	0	0											
O4534	-12.833848	54.58491	0	0											
O4535	9.74605	-9.376339	0	0											
O4536	7.445691	29.304092	0	0											
O4537	-6.181607	56.6363	0	0											
O4538	-32.342014	-20.179241	0	0											
O4539	-7.948637	59.877552	0	0											
O4540	-6.440996	54.769527	0	0											
O4541	-15.462116	7.7035546	0	0											
O4542	12.618029	-2.1635735	0	0											
O4543	4.9376836	-3.70095	0	0											
O4544	-15.477555	-0.5868332	0	0											
O4545	35.386223	14.526584	0	0											
O4546	-6.295477	55.541367	0	0											
O4547	-0.35705268	-12.579918	0	0											
O4548	-17.720348	-13.592863	0	0											
O4549	31.11145	-19.468287	0	0											
O4550	-16.19183	-11.273736	0	0											
O4551	10.852866	-5.53038	0	0											
O4552	-18.253717	-13.338923	0	0											
O4553	-34.994965	-6.292285	0	0											
O4554	19.7266	-4.4713693	0	0											
O4555	-5.230459	-1.2906529	0	0											
O4556	-15.550722	9.991559	0	0											
O4557	4.5005345	-30.694195	0	0											
O4558	-16.149	10.647545	0	0											
O4559	-15.357646	9.793103	0	0											
O4560	46.713085	29.07075	0	0											
O4561	0.043221835	-3.3528585	0	0											
O4562	38.133232	25.12953	0	0											
O4563	48.8738	30.721544	0	0											
O4564	-4.343161	48.84821	0	0											
O4565	-16.316784	15.523946	0	0											
O4566	-12.5933895	-15.238456	0	0											
O4567	-5.4195538	1.5139178	0	0											
O4568	12.660392	-36.595585	0	0											
O4569	-13.360732	3.8327918	0	0											
O4570	-13.190698	3.3984885	0	0											
O4571	50.170353	14.5565195	0	0											
O4572	52.70579	19.454845	0	0											
O4573	3.4366214	-4.339004	0	0											
O4574	52.64406	19.32362	0	0											
O4575	7.9375973	-2.6098893	0	0											
O4576	21.688667	-11.003008	0	0											
O4577	-30.08756	6.515345	0	0											
O4578	3.1503792	8.140249	0	0											
O4579	31.668089	16.292286	0	0											
O4580	43.13575	12.357546	0	0											
O4581	-30.812523	-19.33214	0	0											
O4582	32.39203	-7.768881	0	0											
O4583	16.918165	-6.879511	0	0											
O4584	-31.43101	-20.109108	0	0											
O4585	-13.928217	4.019369	0	0											
O4586	-19.219385	17.405622	0	0											
O4587	-33.405117	-8.347268	0	0											
O4588	1.7476169	-15.9998255	0	0											
O4589	-6.5641804	-1.4862103	0	0											
O4590	-9.531762	-2.2882702	0	0											
O4591	47.52543	30.987087	0	0											
O4592	-28.09812	-21.147963	0	0											
O4593	3.5594873	-2.0834682	0	0											
O4594	48.74295	15.364969	0	0											
O4595	1.878478	0.79465395	0	0											
O4596	-7.626265	59.55264	0	0											
O4597	13.0857115	-34.52858	0	0											
O4598	10.978091	-5.4742365	0	0											
O4599	-31.22273	-19.007013	0	0											
O4600	-9.12021	-10.94937	0	0											
O4601	-17.08352	12.0038	0	0											
O4602	12.271273	-5.624091	0	0											
O4603	-18.074516	8.419727	0	0											
O4604	31.456821	-8.289165	0	0											
O4605	-30.806734	-19.286789	0	0											
O4606	-30.257671	-19.697487	0	0											
O4607	-14.38875	9.104596	0	0											
O4608	10.264724	-9.031332	0	0											
O4609	31.409649	12.945752	0	0											
O4610	-31.958553	-20.26225	0	0											
O4611	14.319585	-36.909214	0	0											
O4612	8.313802	-5.8039823	0	0											
O4613	-31.86346	-19.41992	0	0											
O4614	34.149986	-10.2720585	0	0											
O4615	-10.240117	-12.964289	0	0											
O4616	33.218422	23.83507	0	0											
O4617	31.237791	-8.25148	0	0											
O4618	22.05693	-21.228561	0	0											
O4619	-31.660946	-20.124458	0	0											
O4620	34.351234	-14.101705	0	0											
O4621	53.51396	17.193735	0	0											
O4622	20.982155	-24.561176	0	0											
O4623	0.74610096	-3.8875864	0	0											
O4624	48.654568	30.508781	0	0											
O4625	-10.729338	4.4118996	0	0											
O4626	4.5362787	12.127429	0	0											
O4627	7.7786803	29.414656	0	0											
O4628	31.315407	-15.856761	0	0											
O4629	7.6671233	-2.5335777	0	0											
O4630	-9.241609	59.255764	0	0											
O4631	13.49602	-6.174363	0	0											
O4632	-5.4815536	-0.9282024	0	0											
O4633	12.795349	-0.6203849	0	0											
O4634	-14.043327	3.8184195	0	0											
O4635	41.73941	17.905552	0	0											
O4636	-31.244066	-18.903143	0	0											
O4637	-31.297913	-18.854807	0	0											
O4638	-31.499336	-18.516241	0	0											
O4639	-2.492616	-3.1219	0	0											
O4640	-9.452295	54.750706	0	0											
O4641	-15.716212	6.0726886	0	0											
O4642	10.124841	-5.8068666	0	0											
O4643	31.328123	-9.71814	0	0											
O4644	13.556228	-5.9099345	0	0											
O4645	34.870914	6.1277676	0	0											
O4646	17.956217	-2.1929762	0	0											
O4647	-29.347893	5.9679017	0	0											
O4648	8.998481	-1.3054696	0	0											
O4649	-16.79556	9.224894	0	0											
O4650	-13.938622	9.54696	0	0											
O4651	-21.92439	39.59391	0	0											
O4652	19.746601	-2.0041337	0	0											
O4653	15.858391	29.981728	0	0											
O4654	-5.3732114	-9.562737	0	0											
O4655	-31.393478	-18.393024	0	0											
O4656	-14.3485565	1.4928747	0	0											
O4657	33.869827	18.290184	0	0											
O4658	44.63832	27.984114	0	0											
O4659	-20.92706	40.982147	0	0											
O4660	-3.8930185	-2.4042335	0	0											
O4661	0.41902047	-7.799684	0	0											
O4662	16.308958	30.369366	0	0											
O4663	-31.11942	-19.047197	0	0											
O4664	1.9070281	54.144657	0	0											
O4665	15.401658	30.77251	0	0											
O4666	-33.096195	-17.1086	0	0											
O4667	-31.12905	-19.120914	0	0											
O4668	11.342921	-9.619931	0	0											
O4669	-30.494188	-16.027914	0	0											
O4670	24.33929	9.570218	0	0											
O4671	-31.481377	-18.478275	0	0											
O4672	-0.4026419	45.051	0	0											
O4673	-15.157706	8.488085	0	0											
O4674	13.981364	26.778212	0	0											
O4675	-35.012714	-21.812595	0	0											
O4676	-14.033466	8.148348	0	0											
O4677	-32.001522	-20.43655	0	0											
O4678	-31.396128	-18.707571	0	0											
O4679	41.78766	17.841984	0	0											
O4680	-30.785236	-21.222511	0	0											
O4681	-31.410305	-18.17526	0	0											
O4682	-29.689697	-21.008692	0	0											
O4683	-15.186492	5.6278276	0	0											
O4684	15.438262	-34.707848	0	0											
O4685	-15.356865	6.5376296	0	0											
O4686	-13.026513	50.839897	0	0											
O4687	38.099907	14.749814	0	0											
O4688	-29.937464	-17.231516	0	0											
O4689	-15.345746	7.589844	0	0											
O4690	34.290874	-13.460725	0	0											
O4691	-20.241158	37.790134	0	0											
O4692	29.142776	-17.049217	0	0											
O4693	-30.449642	-20.205027	0	0											
O4694	-33.67974	-22.314005	0	0											
O4695	40.18391	31.215984	0	0											
O4696	-13.994213	7.6683955	0	0											
O4697	-32.5915	-18.626068	0	0											
O4698	-30.902884	-19.246542	0	0											
O4699	-15.095347	6.7190013	0	0											
O4700	-31.152925	-18.893072	0	0											
O4701	-14.976838	3.02072	0	0											
O4702	-29.2529	-19.492212	0	0											
O4703	-15.138419	10.537524	0	0											
O4704	38.01897	14.155434	0	0											
O4705	31.370983	-14.545207	0	0											
O4706	12.926229	-0.15277146	0	0											
O4707	-14.248708	3.9221282	0	0											
O4708	41.799145	17.808897	0	0											
O4709	34.48861	-12.57787	0	0											
O4710	-31.006437	-19.006182	0	0											
O4711	-7.240856	13.797009	0	0											
O4712	15.892836	31.735373	0	0											
O4713	-0.025284024	-1.0653502	0	0											
O4714	49.435493	31.322908	0	0											
O4715	23.66061	19.837471	0	0											
O4716	11.363854	0.22256535	0	0											
O4717	-30.313684	-20.431244	0	0											
O4718	4.1025844	50.84715	0	0											
O4719	23.293447	19.54113	0	0											
O4720	17.200367	2.014257	0	0											
O4721	-31.400152	-17.448124	0	0											
O4722	-0.6427135	56.08815	0	0											
O4723	-17.074364	0.42291683	0	0											
O4724	-30.469194	-16.74586	0	0											
O4725	-31.24038	-18.91203	0	0											
O4726	31.007841	21.443546	0	0											
O4727	35.068954	-15.414926	0	0											
O4728	-15.515285	4.330891	0	0											
O4729	-29.160807	-20.723932	0	0											
O4730	-14.978779	8.293103	0	0											
O4731	-31.515507	-20.406033	0	0											
O4732	14.499931	28.906929	0	0											
O4733	-30.896292	-19.966156	0	0											
O4734	-12.393515	3.3263679	0	0											
O4735	-15.055987	8.371381	0	0											
O4736	-14.329203	1.013892	0	0											
O4737	38.76489	11.577298	0	0											
O4738	-31.33297	-20.344545	0	0											
O4739	19.641232	-2.9487793	0	0											
