fid,smiles,tert_amine,proj_x,proj_y,sign_0,sign_1,sign_2,sign_3,sign_4,sign_5,sign_6,sign_7,sign_8,sign_9
C232,C#CCCC1(CCNC(=O)c2cnc3sc(Cc4ccccc4)cn3c2=O)N=N1,0,5.9708395,2.296015,0.0,0.5341068650846806,0.0,0.0,0.8399319366977275,0.0,0.0,0.0,0.0,0.2340859604992814
C233,C#CCCC1(CCC(=O)NCc2ccc3c(c2)C(C)C(C)O3)N=N1,0,-8.054837,-1.5183518,0.0,0.0036222723067625,0.0,0.0604513159629811,0.0434345011779411,0.0079418164263552,0.155549223858093,0.0,0.0151744328467979,0.0257843167549863
C234,C#CCCC1(CCNC(=O)C2CC(C)Cc3cn[nH]c32)N=N1,0,-8.9585705,0.016982388,0.0443014500658533,0.0,0.0,0.0134699947148821,0.2497882125130105,0.0,0.2408010122387129,0.0114424692333261,0.1266965017323863,0.0054111444010021
C235,C#CCCC1(CCC(=O)Nc2ccc3oc(C(F)(F)F)cc(=O)c3c2)N=N1,0,8.526837,9.434576,0.3552847228605331,0.0,0.0,0.0,0.3822868750728188,0.0,0.0,0.0,0.0,0.6444558352347888
C236,C#CCCC1(CCC(=O)N2CCCC(c3n[nH]cc3NS(C)(=O)=O)C2)N=N1,0,2.161654,-6.604413,0.0042337263446467,0.0,0.0,0.0,0.023524666458839,0.0,0.0,0.0,0.5213352959298512,0.0
C237,C#CCCC1(CCC(=O)N2C[C@@H](C)N(CC)[C@@H](C)C2)N=N1,1,9.228881,-15.478527,0.0,0.0,0.9832574121698444,0.0045776144032633,0.0,0.0,0.0,0.0,0.0125757473987016,0.0
C238,C#CCCC1(CCC(=O)NC(Cn2cnc3ccccc32)c2ccc(F)cc2)N=N1,0,6.6892123,1.2528604,0.0,0.0,0.0,0.0,0.982347484351794,0.0,0.0454870125302927,0.0506388134919234,0.0,0.3342774668280084
C239,C#CCCC1(CCC(=O)Nc2cccc3c2oc(=O)n3C)N=N1,0,13.514976,2.312689,0.0,0.5135756256490657,0.1706791012172821,0.2154297309646938,0.0166492795888121,0.2415373045786013,0.0,0.0606375179409454,0.0,0.0
C240,C#CCCC1(CCC(=O)NCCc2cc(C(F)(F)F)co2)N=N1,0,-6.910683,-2.6665895,0.0,0.0024826610711851,0.0,0.0656788049323582,0.0,0.0046492565067006,0.0774019310764705,0.017400670360822,0.00891028963154,0.0
C241,C#CCCC1(CCC(=O)NC23CC(N4CCCCC4=O)(C2)C3)N=N1,0,0.20445958,0.73713106,0.0,0.0,0.0,0.3277325384161412,0.0010972361846919,0.0,0.0,0.0,0.1173885480011669,0.0072073865765728
C242,C#CCCC1(CCC(=O)N2CCn3cc(C(F)(F)F)nc3C2C)N=N1,0,-2.25146,8.078849,0.0006099129427688,0.512874768818739,0.0098902220622123,0.4194324807663014,0.0,0.0370738906364803,0.0368893031366199,0.0,0.0106190874300698,0.0
C243,C#CCCC1(CCC(=O)NC2(c3nc4cc(Cl)ccc4o3)CCC2)N=N1,0,-10.728031,-5.2840986,0.0,0.0,0.0060018175529122,0.0431997386675374,0.0797401660790458,0.0,0.1391513963983574,0.1061017706342479,0.0001929303106949,0.3240590494764524
C244,C#CCCC1(CCNC(=O)C2=NN(c3ccc(F)cc3)C(C(N)=O)C2)N=N1,0,-6.928943,-9.745245,0.0,0.0143736584483319,0.0,0.1206610336109116,0.0,0.0,0.0,0.2861039113010681,0.0054641398794523,0.0624502855983733
C245,C#CCCC1(CCC(=O)NC2CCc3cccc4cccc2c34)N=N1,0,-2.3639755,0.25078222,0.0151828850189987,0.0,0.0,0.2513663027428834,0.0,0.0,0.0001046868249915,0.0043723765265793,0.0,0.0459500589895889
C246,C#CCCC1(CCC(=O)NC2C3Cc4cc(Cl)ccc4C32)N=N1,0,8.778075,8.607545,0.119238455786447,0.0,0.0545751083426267,0.0048211802150068,0.0,0.0,0.1758146305026113,0.0,0.0,1.1232986555160838
C247,C#CCCC1(CCC(=O)NC2CC(=O)N(CC(F)(F)F)C2)N=N1,0,-0.078560285,2.6374002,0.0,0.0,0.0,0.493010026110058,0.0,0.0,0.0,0.0,0.0149808202089829,0.0001042608354564
C248,C#CCCC1(CCC(=O)NCC2(O)CC(OCC)C2(C)C)N=N1,0,-4.8584332,-0.6000953,0.0,0.037127309639282,0.0,0.1559797018525416,0.0,0.0878861775405207,0.0,0.0610605491492604,0.0,0.0106824107741738
C249,C#CCCC1(CCNC(=O)c2cc(F)cc3nc(C)c(C)nc23)N=N1,0,14.153311,1.5089587,0.0,0.3691565206119601,0.0181703545410362,0.1356623640810752,0.0,0.2841995649830871,0.0,0.048473593174185,0.0,0.0575838915543377
C250,C#CCCC1(CCC(=O)NCC2(CO)COCC3COCCN32)N=N1,1,-5.469649,-2.8713803,0.018361891210047,0.0,0.0039288893794892,0.0728697611077467,0.0,0.0510930724402835,0.0,0.0022558670451447,0.0,0.0003510113799961
C251,C#CCCC1(CCNC(=O)CC2=NN(c3cccc(Cl)c3)C(=O)C2)N=N1,0,-4.5008574,-5.947499,0.1185017579202048,0.0,0.0,0.0,0.0,0.0,0.0168277716667634,0.0034434322757239,0.0234973513717802,0.0084399480820427
C252,C#CCCC1(CCC(=O)Nc2nnc3n(Cc4cccc(OC)c4)[nH]c(C)c2-3)N=N1,0,-7.760689,-5.7805653,0.010231623831677,0.0,0.0,0.1087625577660085,0.0,0.0,0.0517192352547719,0.0134341704551471,0.0058741231755529,0.1751382536230235
C253,C#CCCC1(CCC(=O)NCCS(=O)(=O)N2CCOCC2)N=N1,0,15.784325,1.3934301,0.0,0.3527983094918312,0.0,0.0010602524759987,0.0,0.381601149487589,0.0,0.0,0.0,0.0
C254,C#CCCC1(CCC(=O)N2CC3(CC(S(C)(=O)=O)C3)C2)N=N1,0,-5.039097,-0.35674083,0.0,0.0689469646084292,0.0,0.1875814807247451,0.0,0.1076687716447486,0.0,0.0410826329010824,0.0,0.0
C255,C#CCCC1(CCC(=O)NC(C)c2c(OC)nsc2OC)N=N1,0,-8.314166,-9.946562,0.0,0.0,0.0646915332985219,0.0082317854548651,0.0,0.0,0.042266267443844,0.5527586627474776,0.0,0.0
C256,C#CCCC1(CCNC(=O)C2C3CCN(CC3)S2(=O)=O)N=N1,0,-3.3181746,3.0470948,0.0,0.0,0.1613922884908329,0.74490112542707,0.0,0.0841810883412834,0.0010103325389636,0.0,0.0016992518446386,0.0
C257,C#CCCC1(CCC(=O)Nc2ccccc2-n2ccc(C(N)=O)n2)N=N1,0,-5.0808563,-1.732484,0.0,0.1248975713552191,0.0,0.1089182531174412,0.0286117920146871,0.0423305059759416,0.0,0.0078520268350246,0.0,0.0
C258,C#CCCC1(CCC(=O)Nc2ccc(C(F)F)nc2)N=N1,0,-7.8756433,-4.408945,0.0149929067625552,0.0102801831622285,0.045999054579638,0.0379439575339775,0.0908999973004782,0.0002340480145767,0.0758909085156553,0.0407100547668072,0.0,0.0
C259,C#CCCC1(CCC(=O)NCCN2CCS(=O)CC2)N=N1,1,-1.2939805,1.6010317,0.0,0.0,0.0,0.3205904214590185,0.0163219060369311,0.0,0.0,0.0,0.0,0.0
C260,C#CCCC1(CCNC(=O)CS(=O)(=O)c2ccccc2Cl)N=N1,0,-5.523215,12.870602,0.0,0.3717607214346942,0.2662440107539831,0.0,0.0077951445548756,0.0,0.0393849980097214,0.0,0.0378508246923436,0.0498394912700344
C261,C#CCCC1(CCC(=O)NCC(c2c(F)cccc2F)N(C)C)N=N1,1,7.9182186,-14.361211,0.0,0.0118298400740388,0.6946361319204024,0.0521702094464573,0.0,0.0072604224654451,0.0104970956206521,0.0235540561497981,0.008815631063029,0.0
C262,C#CCCC1(CCNC(=O)c2cc(NC(=O)C(C)C)c(F)cc2F)N=N1,0,-3.880103,-7.0997634,0.0,0.0080564786517881,0.1566262109481299,0.0176657499869814,0.0490231128576962,0.0,0.0223720992875139,0.0002483441986721,0.0496784410538189,0.0
C264,C#CCCC1(CCC(=O)Nc2cccnc2OCc2ccccc2)N=N1,0,-8.5794,-10.517389,0.1212780799709747,0.0,0.0,0.0,0.0,0.0,0.0568223476016254,0.5554967542972145,0.0,0.0187450772076051
C265,C#CCCC1(CCC(=O)N2CCCN(S(=O)(=O)c3ccc(Cl)s3)CC2)N=N1,0,-1.1745868,-8.432495,0.0022241611636493,0.1247638722191228,0.0,0.0,0.0,0.0,0.0,0.0134065853257793,0.2851408934190008,0.0515911372710333
C266,C#CCCC1(CCNC(=O)c2ccc3cnc(C4CC4)n3c2C)N=N1,0,-1.7632765,-7.062038,0.0,0.0,0.0,0.03097317811001,0.023078291647669,0.0079890667529001,0.0,0.0332329775462037,0.1940100773339482,0.055524771962291
C268,C#CCCC1(CCC(=O)N2C[C@@H]3CS(=O)(=O)C[C@@]3(C#N)C2)N=N1,0,-5.2919517,-2.5644336,0.0123855282783245,0.0,0.0,0.0855794284385633,0.0,0.0266887107547714,0.0153368391343239,0.0,0.0,0.0
C269,C#CCCC1(CCNC(=O)c2sc(-c3nnc[nH]3)nc2C(C)C)N=N1,0,-6.771135,-11.526318,0.0,0.0,0.0,0.0,0.0208534699556184,0.0018960460555968,0.0,0.6205466038636213,0.0,0.0
C270,C#CCCC1(CCC(=O)N2CCc3nc(CCC(C)(C)C)ncc3C2)N=N1,0,-2.202682,5.0417123,0.0313795746630238,0.0,0.0075906652951188,0.2829345806304721,0.0,0.0,0.0525696718663364,0.4663188015324989,0.0,0.0
C271,C#CCCC1(CCC(=O)Nc2cc(C3CC3)nn2C2CCS(=O)(=O)C2)N=N1,0,-3.826913,-6.000864,0.092323244211008,0.0,0.0,0.0,0.0243062754924212,0.0024604438589603,0.0,0.0,0.1292988406945449,0.0364660597995824
C272,C#CCCC1(CCNC(=O)c2ccccc2NC(=O)CC#N)N=N1,0,-6.3435106,-5.1597686,0.0038526866901357,0.0398778908220285,0.0,0.0070097785620983,0.0193763942164831,0.048010524738103,0.0181936493611835,0.072300718806488,0.0,0.0122073543217114
C273,C#CCCC1(CCNC(=O)[C@H]2C[C@H]2c2nc(C(F)(F)F)no2)N=N1,0,9.314432,13.857369,0.433937513828565,0.0,0.06541025949341,0.0009636733944438,0.0,0.0,0.1819657957846283,0.0,0.1181969438093873,0.0
C274,C#CCCC1(CCNC(=O)c2cc(=O)[nH]c3nn(CC)c(C4CC4)c23)N=N1,0,14.653404,2.8697617,0.0,0.5445587069793206,0.0,0.0,0.0,0.2683246859273108,0.0,0.0,0.0,0.0
C275,C#CCCC1(CCC(=O)NCCN2c3ccccc3NS2(=O)=O)N=N1,0,-0.019848479,-6.26795,0.0,0.0,0.0,0.0098274758118314,0.0311306091902998,0.0016805329163429,0.0,0.0,0.2494998907818575,0.0029649193826586
C276,C#CCCC1(CCC(=O)NCC2CCCN(CC#N)C2)N=N1,1,1.1496942,-8.051665,0.0,0.0,0.2091880338075619,0.0,0.0,0.0,0.0177325751722062,0.0,0.3408593244981848,0.0
C277,C#CCCC1(CCC(=O)N2CCC34CCC(CC23)C4(C)C)N=N1,0,-9.1767025,-0.26104543,0.0,0.0,0.0,0.003701054371165,0.0,0.000897410213547,0.3435232895674863,0.028952061416145,0.0876972328711428,0.0
C278,C#CCCC1(CCC(=O)Nc2ccc3c(c2)C=CC2(CCC2)O3)N=N1,0,7.2014527,0.92893875,0.0,0.0,0.0,0.0,1.071664438782683,0.0,0.0,0.0,0.0,0.5283455582227536
C279,C#CCCC1(CCC(=O)N2CCC3(CC2)CC(O)c2nn(C)cc2O3)N=N1,0,13.490594,2.0793676,0.0,0.5283670426753392,0.0,0.1312437297560803,0.0037366374298894,0.3483673686874091,0.0,0.4300831757041695,0.0,0.0
C280,C#CCCC1(CCC(=O)N(C)Cc2cnc(-n3cccn3)s2)N=N1,0,-0.48107624,-4.4524117,0.0,0.0869588095083395,0.0310301061990934,0.1607315453571159,0.0,0.0006334855145988,0.0889388271273965,0.0111420125874242,0.2187489355651114,0.0
C281,C#CCCC1(CCNC(=O)C2CN3CC4CC3(CO2)C4)N=N1,1,9.99871,-15.857929,0.001592419263701,0.0,1.1398954469109377,0.0,0.0,0.0,0.0014071143250858,0.0,0.0,0.0786807171988056
C282,C#CCCC1(CCC(=O)NCc2cc(Oc3ccc(F)cc3)ccn2)N=N1,0,-7.8925533,-1.5429957,0.0,0.0051732198395907,0.016174478887836,0.0035716951830336,0.0,0.0,0.0974561019891674,0.0,0.0332778619832645,0.1009212506724667
C283,C#CCCC1(CCC(=O)NCc2nn[nH]c2-c2ccnn2C)N=N1,0,-4.875455,-5.038934,0.0,0.0,0.0115348522936026,0.0110842424431781,0.0423138099584375,0.0415140352612382,0.0,0.0165579623600899,0.024339702656678,0.0
C284,C#CCCC1(CCNC(=O)c2c(-c3ccccc3)nc3sccn23)N=N1,0,-2.1519516,12.8677,0.0,0.4824245607087799,0.0,0.0130162306129426,0.005479422252622,0.0,0.0,0.0897661711071167,0.0448506651090835,0.0
C285,C#CCCC1(CCC(=O)NC2C(=O)Nc3ccc(C(C)C)cc32)N=N1,0,7.5775957,6.238082,0.0,0.0,0.0,0.0,0.2909118625692372,0.0,0.0305019513693604,0.0,0.0501286404459748,1.4000178273152368
C286,C#CCCC1(CCC(=O)N2CCC(C(O)c3cccc(OC)c3)CC2)N=N1,0,-3.2647514,12.079942,0.0,0.5262978497669406,0.0,0.015076633635336,0.0035160234321303,0.0082687307716836,0.0,0.0,0.0,0.0
C287,C#CCCC1(CCC(=O)Nc2cccc3oc(C(F)(F)F)nc23)N=N1,0,-10.686184,2.7951822,0.0,0.0,0.0,0.0,0.0275259837961552,0.0,0.4808276402375149,0.4962759352362507,0.0,0.7632390819885934
C288,C#CCCC1(CCNC(=O)C2C3CC2(c2ccccc2C)CO3)N=N1,0,-2.885757,1.0755451,0.0,0.0,0.0,0.256152529646285,0.0173835182508578,0.0,0.108748411362567,0.0,0.0,0.1517230303070768
C289,C#CCCC1(CCC(=O)Nc2cc(CCc3ccccc3C)n[nH]2)N=N1,0,7.6854596,7.4852133,0.0529327934414817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0898687974873175,1.6132251322706914
C290,C#CCCC1(CCC(=O)NCc2cc(Cl)cc(S(=O)(=O)CC)c2)N=N1,0,1.0921224,-0.38515082,0.0065892506979667,0.0,0.0,0.3251843706305218,0.0,0.0,0.0,0.0,0.2372966466530304,0.0105874397096259
C291,C#CCCC1(CCC(=O)NC2(CCO)CS(=O)(=O)C2)N=N1,0,-2.7896926,-5.918213,0.0,0.0,0.0091565144106416,0.070588614337306,0.0,0.0055721056668928,0.0,0.0,0.1122877047845877,0.0222239744990905
C292,C#CCCC1(CCC(=O)NCc2cccc(N3C(=O)NC4(CCCC4)C3=O)c2)N=N1,0,-2.328358,1.285094,0.0,0.0,0.0,0.3416286463088576,0.0442915622420848,0.0,0.066716530830968,0.0,0.0265604899078941,0.0
C293,C#CCCC1(CCC(=O)N2CCCn3c(cc4ccccc43)C2)N=N1,0,-9.742511,-5.19122,0.0023697938988529,0.0,0.0679846626225866,0.0275525154958597,0.0,0.0,0.1699465624817012,0.0130876479213612,0.0,0.3368072117334926
C294,C#CCCC1(CCC(=O)Nc2cc(C(=O)N3CCN(C)CC3)ccc2OC)N=N1,1,2.2840803,-12.80744,0.0,0.0,0.5923685502795432,0.3541679842158635,0.0434997692702197,0.0,0.0,0.0662807573860886,0.1311465026238066,0.0
C295,C#CCCC1(CCC(=O)N2CCP(=O)(c3ccccc3)CC2)N=N1,0,-4.3251505,12.104284,0.0,0.4916727519379569,0.0179410716112366,0.037838938133104,0.0,0.0,0.0136312818503336,0.0,0.03040259661136,0.0
C296,C#CCCC1(CCNC(=O)c2cc(C)n3ncc(C(C)C)c3n2)N=N1,0,-8.666858,-0.7909704,0.0255581898473001,0.0,0.0,0.0115780019868538,0.0,0.0,0.1952626248745218,0.0150532244210006,0.1443313088577388,0.1719180412474623
C297,C#CCCC1(CCNC(=O)c2cccn2Cc2cccnc2)N=N1,0,0.82283217,2.1022985,0.0,0.0,0.0280775324285674,0.3981088328204989,0.0376470799462547,0.0,0.0352404200434805,0.0,0.0524608765209313,0.0
C298,C#CCCC1(CCC(=O)NC2CCS(=O)(=O)C3(C2)CC(C(N)=O)C3)N=N1,0,-4.278135,-3.4607894,0.0,0.0282527251165487,0.0059934258693699,0.060364587060209,0.0319615911884801,0.0232173501221645,0.0550224540443038,0.0274589401510026,0.0610560195120154,0.0
C299,C#CCCC1(CCNC(=O)Cc2nc(C(C)C)c(C)s2)N=N1,0,9.78769,12.647681,0.6425759706521392,0.0,0.0803496370539541,0.022527615469034,0.0057547041242477,0.0,0.0341418773188556,0.0054179429211823,0.1609236391234088,0.1401927457991033
C300,C#CCCC1(CCNC(=O)Cc2c(Cl)c(CC)nn2C)N=N1,0,-3.8244677,-2.5302389,0.0,0.0088878861834783,0.0315742451573753,0.1345891477694544,0.0,0.0,0.0061246786068977,0.0310602048316261,0.0458317763149457,0.0093286977609911
C301,C#CCCC1(CCC(=O)NC(c2ccn[nH]2)C(F)(F)F)N=N1,0,-1.7945911,4.6582885,5.414009733606597e-05,0.0,0.0,0.3470243984544262,0.0,0.0,0.0,0.3209140797285542,0.0,0.0
C302,C#CCCC1(CCC(=O)N2CCc3nnc(N4C[C@H]5CN(C)C[C@H]5C4)cc3C2)N=N1,1,9.834289,-12.557604,0.0,0.5237986744838723,0.8489008348390221,0.0358431320113067,0.0,0.0,0.0,0.0,0.0,0.0
C303,C#CCCC1(CCC(=O)N2CCn3c(C(=O)NC(C)C)ccc3C2C)N=N1,0,-2.8747668,12.488007,0.0,0.5817302667671286,0.0,0.0360187703084182,0.0,0.0386274073191181,0.0,0.0882924636887537,0.0056751295677652,0.0
C304,C#CCCC1(CCC(=O)Nc2ccc(-c3cn4cccc(C)c4n3)cc2)N=N1,0,-1.6923181,12.718739,0.022259991500578,0.442125097542154,0.0,0.0,0.0623081875383493,0.0,0.0,0.0578305453989563,0.0,0.0
C305,C#CCCC1(CCNC(=O)c2c(CC)nc3ccc(Cl)cn23)N=N1,0,-1.5854605,11.80695,0.0,0.3459585865054068,0.1364243240448172,0.0332252656808992,0.003098747466837,0.0,0.0,0.1457452460731788,0.0,0.0
C306,C#CCCC1(CCC(=O)N2CCC(n3nnc4c(=O)[nH][nH]c(=O)c43)CC2)N=N1,0,-3.4362757,-4.7942653,0.0182383686502143,0.0084249220460628,0.0217779440042189,0.0282230145931513,0.0672441327838467,0.0,0.0145175936439016,0.0482596100976722,0.064089141870384,0.0
C307,C#CCCC1(CCC(=O)N2CCCC(COC(F)(F)F)C2)N=N1,0,-7.443096,-2.6115367,0.0014563167653622,0.0,0.0,0.0176750741815656,0.0,0.0096974587531269,0.1304656134184899,0.0,0.0,0.0
C308,C#CCCC1(CCC(=O)N2CC(CC(N)=O)OC(C)(C)C2)N=N1,0,-7.704044,-9.936036,0.0,0.0,0.0,0.0315068335656024,0.0,0.0330318012245747,0.0,0.5104813696952776,0.0,0.0
C309,C#CCCC1(CCC(=O)N2CC[C@@H]3[C@H](C2)NC(=O)N3CCOC)N=N1,0,-1.5514181,0.030813945,0.0,0.0404503860964702,0.0,0.2637790307449326,0.0,0.0,0.0344921619070801,0.0,0.0047728983654707,0.0
C310,C#CCCC1(CCC(=O)NCc2cc(C(F)(F)F)ccc2N2CCN(C)CC2)N=N1,1,10.356418,-15.684249,0.0404360506276374,0.0,1.1088343991107996,0.0,0.0,0.0,0.0470154908520497,0.0,0.0,0.1121446634551774
C311,C#CCCC1(CCC(=O)N2CCS(=O)(=O)CC2c2ccc(C)o2)N=N1,0,-6.0491753,0.38244006,0.0,0.2188556979975649,0.0,0.0405427798234246,0.0005914623841452,0.1640809106673719,0.0,0.0219115554587699,0.0,0.0289921830706612
C312,C#CCCC1(CCC(=O)NC2CC3CCC(C2)N3S(C)(=O)=O)N=N1,0,-2.775445,-5.976023,0.0021042622461789,0.0,0.0225087181124021,0.0767929204937751,0.0087455604883661,0.0,0.0,0.0216742030745682,0.1213193281177535,0.0115614637726076
C313,C#CCCC1(CCNC(=O)c2nnc(-c3ccccc3OC)[nH]2)N=N1,0,-0.18968661,13.584649,0.0,0.4574529778981567,0.0,0.0,0.0,0.066660793449958,0.0,0.161133254923169,0.1428882102069208,0.0
C314,C#CCCC1(CCNC(=O)c2cc(C3CC3)nc3c(Cl)cnn23)N=N1,0,0.69108033,16.068504,0.5126960420887564,0.4363063474414155,0.1211680671210151,0.0,0.0,0.0,0.0,0.0436308027808324,0.3438514010865722,0.0
C316,C#CCCC1(CCC(=O)NCc2nc([C@H]3CN4CCC[C@H]4CO3)no2)N=N1,1,-3.4828315,-1.7409589,0.0,0.0162694177499627,0.0,0.1453585419422181,0.0,0.0462739731826225,0.0,0.0,0.093390592966323,0.0436838344525979
C317,C#CCCC1(CCNC(=O)c2cc(S(=O)(=O)NC)cs2)N=N1,0,-1.9359516,11.223404,0.0,0.2264327238964021,0.0,0.0088086972229806,0.0,0.0,0.0,0.052544184192487,0.0491606504673619,0.0138332800124838
C318,C#CCCC1(CCNC(=O)c2nc(C3CCN(C)CC3)n[nH]2)N=N1,1,8.138939,-15.538294,0.0,0.0116620709680839,0.8114995633183459,0.1713991317265085,0.0,0.060552967700438,0.0,0.0134816230002786,0.0,0.0
C319,C#CCCC1(CCC(=O)N2CC(c3n[nH]c4c3COCC4)C2)N=N1,0,14.493186,-0.16968048,0.0,0.4970722458695691,0.0,0.4867471376978109,0.0,0.3710872590191313,0.0,0.0,0.0,0.0
C320,C#CCCC1(CCNC(=O)c2cc(C)n(-c3ncccn3)c2C)N=N1,0,-2.4066427,-5.3645453,0.0,0.0,0.0036660400886475,0.1226796775028025,0.0186743565173704,0.0022601466953428,0.0,0.0055704381803906,0.1199513298181788,0.0
C321,C#CCCC1(CCC(=O)NCC(O)(c2ncc(C)o2)C(F)(F)F)N=N1,0,-7.34876,-7.8023705,0.0,0.0104877005459999,0.0,0.0083656524037912,0.0337120597675353,0.0,0.0373958813587575,0.2182535841914433,0.0,0.0
C322,C#CCCC1(CCNC(=O)C2CN(C(=O)Nc3cc(Cl)ccc3OC)C2)N=N1,0,-3.7826443,15.78396,0.0033039708094171,0.4607160154018689,0.0,0.171717534955975,0.0,0.0,0.0,0.0,0.2490588324063811,0.0
C323,C#CCCC1(CCC(=O)NC2(C(N)=O)CC(C(F)F)C2)N=N1,0,-6.0914655,0.21688153,0.0,0.1947790141121537,0.0,0.0396787697862223,0.0030428364708191,0.0906658335745013,0.0,0.0,0.0070226275372563,0.0
C326,C#CCCC1(CCNC(=O)c2c(-c3cn(C)nn3)noc2C(F)F)N=N1,0,-5.256402,-7.29471,0.0,0.0583713371352179,0.0402402363762057,0.0595423465745265,0.0,0.0,0.029203099002467,0.0591203487653632,0.0719437866020098,0.0001712896473107
C327,C#CCCC1(CCNC(=O)C(C)N2C(=O)C3CC=CCC3C2=O)N=N1,0,-0.32991937,1.0781146,0.0157258817826409,0.0,0.0632807992017043,0.3253504257837066,0.0,0.0,0.0,0.0,0.0242596242639631,0.0
C328,C#CCCC1(CCNC(=O)c2cc(C)nc3onc(-c4c(C)nn(C)c4C)c23)N=N1,0,-5.585072,-0.5316083,0.0049174040534891,0.1313559274747197,0.0,0.1020017484497357,0.0,0.0871411418800287,0.0,0.0,0.0,0.0
C329,C#CCCC1(CCC(=O)N2CCCC(c3[nH]ncc3CN3CCOCC3)C2)N=N1,1,0.82981575,-11.9093,0.0,0.1450061488443091,0.379501349190894,0.3866000102886185,0.0,0.010973153875511,0.0,0.0,0.3637891466789684,0.0
C331,C#CCCC1(CCC(=O)N2CCN(C3(C(N)=O)CCOC3)CC2)N=N1,1,-4.339211,-1.4413741,0.0136441727460301,0.0022439565915878,0.0005055979234895,0.1889837657849287,0.0307918225887618,0.0172337787960857,0.0173125451102432,0.0,0.0167900124504342,0.0
C332,C#CCCC1(CCC(=O)N[C@H]2CCCC[C@H]2Cc2nn(C)c(=O)n2C)N=N1,0,-0.6145926,3.03129,0.0,0.0,0.0,0.4767405137033887,0.0,0.0,0.0,0.0,0.0,0.0
C333,C#CCCC1(CCC(=O)NC(C)c2ccc(N3CC(C)CS3(=O)=O)cc2)N=N1,0,12.822149,1.1277491,0.0,0.4289307072819264,0.0,0.3750484219901105,0.0,0.2414417999957291,0.0,0.3435542593589323,0.0,0.0
C334,C#CCCC1(CCC(=O)NC2CC(N(C)C)C23CCC3)N=N1,1,7.238378,-13.440187,0.0083493151798256,0.0,0.4853061621577039,0.0,0.0122400358959144,0.0,0.0,0.0,0.0,0.0
C335,C#CCCC1(CCNC(=O)c2cc(S(=O)(=O)CC)c[nH]c2=O)N=N1,0,-5.4693074,-5.844331,0.0161245948714441,0.0,0.0,0.0025465563085008,0.1419849007422054,0.0375676371406123,0.0,0.0296032846838444,0.0,0.0
C336,C#CCCC1(CCC(=O)N2CCCC(O)(CN(C)C)C2)N=N1,1,7.506163,-13.555165,0.0148525520861708,0.0,0.5169957843458203,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C337,C#CCCC1(CCC(=O)N2CCC(C#N)(CCC=C)CC2)N=N1,0,-5.0861645,12.466091,0.0,0.4371950554279538,0.0,0.0,0.0,0.0,0.0975146842085186,0.0,0.032264317845187,0.0
C338,C#CCCC1(CCNC(=O)c2cccc(-c3cnc4[nH]c(=O)n(C)c4c3)c2)N=N1,0,6.175955,3.2931898,0.0,0.5261747178207713,0.0,0.0,0.9379535952759532,0.0991468741235427,0.0,0.0919609350623367,0.2629272601665507,0.0
C339,C#CCCC1(CCNC(=O)c2cc(-c3cc(F)ccc3F)on2)N=N1,0,8.336029,13.831507,0.3957563985965428,0.0,0.1112946131952227,0.0242236273350014,0.0179125143940347,0.0067524657173562,0.2602983788621887,0.0401279430530693,0.0,0.0
C340,C#CCCC1(CCC(=O)N2CCN(C(C)c3nc(C(C)C)no3)CC2)N=N1,1,-2.8115444,14.041527,0.0,0.4438854020314852,0.0333395636859478,0.0044070508565381,0.020776737427541,0.0,0.0,0.2968609687871065,0.217671485123488,0.0
C342,C#CCCC1(CCC(=O)N2CCC(S(=O)(=O)c3ccc(F)cc3)C2)N=N1,0,-4.994204,15.228609,0.0,0.3509412805121291,0.0,0.0345517649483246,0.0,0.0,0.0215839062468151,0.0,0.3380651325875525,0.0
C343,C#CCCC1(CCC(=O)N2CCOC3(C2)C2CC4CC(C2)CC3C4)N=N1,0,-9.911768,-6.2491894,0.0569196229164226,0.0,0.0368635071963744,0.0,0.0098929116258719,0.0,0.1830734916328712,0.1058535932341766,0.080507070783403,0.2175437658604354
C344,C#CCCC1(CCC(=O)N2CCCCCCNC(=O)C3CCCC32)N=N1,0,16.154484,2.269037,0.0,0.5467781757431409,0.0059586771424178,0.111323904356967,0.0026228048073501,0.4296849758537334,0.0,0.0,0.2316838816044619,0.0
C345,C#CCCC1(CCC(=O)N2CC(c3nc(O)cc(O)n3)C2)N=N1,0,6.958471,0.038052447,0.0,0.0,0.0,0.0,0.930018643249898,0.0,0.0,0.0,0.0,0.0
C346,C#CCCC1(CCNC(=O)c2cccn3c(CC(C)C)nnc23)N=N1,0,13.29956,3.6932845,0.0,0.5779918283716557,0.317978954531573,0.0,0.0607792498909859,0.2983351381353865,0.0,0.1610698287444745,0.0,0.0
C347,C#CCCC1(CCNC(=O)Cc2sc(-c3ccn[nH]3)nc2C)N=N1,0,15.351773,3.3149922,0.0,0.5313433168734208,0.0,0.0,0.0395857011803209,0.297964661386039,0.0,0.0,0.1447994646461593,0.0
C348,C#CCCC1(CCNC(=O)c2cnn(-c3nc(CC)cs3)c2)N=N1,0,-3.6486797,14.45319,0.0795447147347409,0.4396127931399947,0.0,0.0,0.0,0.0,0.0174976654636417,0.0,0.2432868136795582,0.0608341983790468
