gene_name,importance,proj_x,proj_y,sign_0,sign_1,sign_2,sign_3,sign_4,sign_5,sign_6,sign_7,sign_8,sign_9
HNRNPA2B1,5122.502483715925,-20.286488,-1.4829092,0.0,4455.888903497207,85.61772329999685,0.0,229.6630818446557,351.3327750740653,0.0,0.0,0.0,0.0
HNRNPA3,3996.354391839683,-20.087154,-0.44137985,0.0,3026.7900279040336,0.0,0.0,202.11597999997,674.5127279662116,92.93565596946829,0.0,0.0,0.0
HNRNPAB,3194.902438196682,-21.191647,3.2567544,0.0,2037.9293562765656,0.0,0.0,0.0,1145.150590236203,0.0,11.82249168391291,0.0,0.0
HNRNPD,2654.3531447523947,-21.381155,3.7855568,0.0,1309.3828312063142,0.0,0.0,0.0,1154.5258458647156,0.0,0.0,190.44446768136444,0.0
HNRNPF,4683.730999153057,-20.312305,-1.7006956,0.0,4683.730999153057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNRNPH1,4789.663963342344,-20.311804,-1.6931825,0.0,4701.856364942255,3.5437906033173476,0.0,21.14301812641807,39.16235981845124,23.95842985190179,0.0,0.0,0.0
HNRNPH2,2298.115115705041,-24.724884,6.369075,0.0,546.3500916497405,0.0,0.0,11.207513198876017,1740.5575108564242,0.0,0.0,0.0,0.0
HNRNPK,4455.324484412614,-20.283566,-1.4445866,0.0,4074.891919166383,0.0,49.65038454591632,0.0,71.21782628280836,0.0,0.0,259.56435441750637,0.0
HNRNPR,4908.636438218826,-20.298883,-1.5666165,291.9954470326789,4373.376379092226,0.0,0.0,0.0,153.08823636223008,90.1763757316906,0.0,0.0,0.0
HOOK2,903.3818442612107,-11.018753,1.7307566,0.0,36.14297331506233,0.0,0.0,0.0,0.0,0.0,467.2399734891534,116.03411211692176,283.9647853400735
HPS6,873.3079552936316,11.905031,-2.8066158,472.4502844109144,8.056820439555452,132.97790862663683,18.320454660437075,0.0,71.9105131095862,169.5919740465017,0.0,0.0,0.0
HSD17B11,1271.847518550714,16.39877,-6.4957266,1075.9006502598377,0.0,0.0,0.0,34.38576702742793,0.0,145.17776370938984,16.383337554058564,0.0,0.0
HSDL2,575.2252453254267,-8.697446,-11.95156,81.97685951029193,0.0,0.1375078411149111,19.200762020241186,473.9101159537787,0.0,0.0,0.0,0.0,0.0
HSPA13,3354.6002697869285,19.903072,-6.5685797,1376.61733886361,96.88302580990272,94.08995732860258,0.0,790.293256460574,0.0,421.1637545188994,36.613364782225226,0.0,538.9395720231146
HTRA2,1657.563258859191,-8.919457,-14.973982,343.8537739001026,178.860160697953,302.9689466971872,283.24748686120273,548.632890702745,0.0,0.0,0.0,0.0,0.0
IARS2,1193.218189380923,-11.936791,-12.114313,0.0,0.0,2.2919335304773383,0.0,604.7987763211224,304.3536580198844,0.0,0.0,117.79458354111172,163.979237968327
IDH1,3092.690096658316,-10.252291,17.672594,0.0,718.1316863784992,920.9683318887816,988.3775223422624,197.78219084071856,158.01240180862118,0.0,0.0,109.41796339943323,0.0
IDH3A,602.2537195859915,-9.283168,-12.025094,0.0,0.0,0.0,0.0,508.3417881970846,68.43420363982008,0.0,0.0,25.477727749086768,0.0
IER3IP1,298.36758678214517,7.430238,6.79164,61.19606511633271,0.0,0.0,0.0,0.0,0.0,138.11144750697454,0.0,35.78662168697514,63.2734524718628
IFNGR1,541.6948177808127,13.25207,13.427063,0.0,0.0,541.6948177808127,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IGBP1,198.66532758908295,-3.7506742,8.812051,0.0,0.0,0.0,123.62731511510748,0.0,57.23922418267893,0.0,17.798788291296564,0.0,0.0
IGF2R,3261.742425803352,21.541996,13.560254,0.0,18.380642555229056,2808.3652106028526,346.27401288029824,0.0,0.0,0.0,0.0,88.72255976497209,0.0
IMMT,3715.162813531366,-8.565364,-19.456198,545.3742172539802,0.0,0.0,0.0,1214.8799397864047,531.4505251996198,999.3620704027404,0.0,31.83570137151979,392.2603595171007
IMPAD1,2020.6478180210447,7.0045986,-16.532175,310.02505803497024,0.0,668.7168487235332,0.0,0.0,0.0,47.99341853092005,0.0,32.051562606365565,961.8609301252554
INA,2324.9376642932148,-12.748433,0.9793109,0.0,959.1554172956472,0.0,0.0,131.8861741322997,210.27359208292572,0.0,870.1446898447454,125.7572502883672,27.72054064922928
INTS14,19.542688399692015,3.0771992,8.217366,0.0,0.0,0.0,7.1979767522658555,0.0,0.0,12.34471164742616,0.0,0.0,0.0
IPO4,845.0161334048441,-9.415219,5.3872466,0.0,0.0,0.0,245.60124717647403,155.9238897426172,0.0,178.73655581902818,234.3261171413209,19.873896495419903,10.55442702998396
IPO7,673.1993621038911,-9.629821,14.418162,0.0,0.0,0.0,484.6043709174402,0.0,0.0,0.0,80.77259988453703,0.0,107.82239130191384
IPO8,697.4639528139463,-10.118443,14.149644,0.0,0.0,0.0,457.9458705643859,0.0,0.0,0.0,137.5150369617077,0.0,102.0030452878527
IPO9,776.8616321964231,-9.830393,14.251465,46.91871308685287,0.0,0.0,450.74961602514674,0.0,21.20329253635481,131.15694014574945,108.49514263136396,0.0,18.33792777095529
ISOC1,145.07470664162184,3.0276423,2.247031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.07470664162184,0.0
ITGAV,901.4712296288914,15.625996,13.963758,0.0,0.0,863.5560022282358,33.003472511127825,0.0,0.0,0.0,4.9117548895277405,0.0,0.0
ITM2B,2389.583280656385,7.152252,-16.603823,288.3939543268013,0.0,901.9157313621948,0.0,0.0,0.0,284.14594908568745,0.0,0.0,915.1276458817016
ITPRIP,728.3651534117201,4.455165,-14.073568,53.53492763601783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674.8302257757023
KHDRBS1,2494.2094984923447,-24.788647,6.2027383,0.0,442.81082555525046,67.77674158288846,0.0,218.69399312228035,1764.9279382319255,0.0,0.0,0.0,0.0
KHDRBS3,1170.4555528660885,-19.147598,5.7743034,0.0,497.4059650665132,0.0,0.0,0.0,673.0495877995754,0.0,0.0,0.0,0.0
KHSRP,2968.3086683584297,-25.108686,5.9461737,0.0,1121.3296014290552,0.0,0.0,0.0,1846.9790669293748,0.0,0.0,0.0,0.0
KIF11,543.9102393631565,-10.342591,2.9553316,0.0,0.0,0.0,173.13534410891677,27.81026026356491,0.0,0.0,342.9646349906749,0.0,0.0
KIFBP,607.2484608170075,-9.33689,-12.757111,0.0,0.0,0.0,18.100067684550428,566.5377647632512,0.0,0.0,0.0,1.734949913921649,20.875678455284177
KLC2,921.7331241447108,-10.146745,0.99333924,0.0,0.0,67.53974991626741,99.33897798891684,294.8534926715611,0.0,0.0,398.2631793904049,61.737724177560665,0.0
KLC4,328.9233185880894,-8.16598,2.31809,0.0,0.0,0.0,0.0,0.0,74.20673427090563,0.0,191.2076723022219,63.50891201496185,0.0
KMT2A,1162.5690715726596,-14.385102,10.861662,0.0,75.72583714664883,0.0,304.3854615255323,0.0,388.7101829346159,11.338007643147767,0.0,382.4095823227147,0.0
KNTC1,1054.563479535076,-12.3129015,3.050884,0.0,0.0,6.120083269285515,421.2780127422732,0.0,0.0,27.74108932528987,599.4242941982274,0.0,0.0
KPNA1,285.3632952210382,-0.36768273,4.909919,45.46064425660464,0.0,0.0,93.99764054964648,0.0,0.0,40.578475396479824,32.762540594739306,72.56399442356792,0.0
KPNA2,2229.3727955638433,16.788628,-3.668029,972.4601520080586,262.8991163711482,0.0,0.0,5.149654625953365,106.99598843106168,746.6490365119924,0.0,21.888791800730097,113.33005581489915
L2HGDH,2747.797655891584,-6.478997,-19.647013,197.2795630424111,0.0,0.0,0.0,990.1450105614296,0.0,1464.4216773001003,95.95140498764292,0.0,0.0
LAMP1,4795.972542368011,20.948236,11.07653,445.20088662609953,0.0,2681.2032823916174,0.0,0.0,0.0,1378.434231797279,128.4824949190319,0.0,162.65164663398318
LAMP2,4185.6044207562745,20.342787,10.336314,0.0,0.0,1990.2479555973523,195.16011399622187,0.0,0.0,1637.276446857798,114.147470294411,0.0,248.7724340104912
LAPTM4A,687.4474601716129,4.515809,-8.756327,103.94704277343249,0.0,259.4625201781437,0.0,0.0,0.0,0.0,84.6849511489244,0.0,239.35294607111237
LCLAT1,425.747170813152,10.503433,-3.3038352,382.88484582342016,0.0,0.0,0.0,26.93967633312021,0.0,15.922648656611631,0.0,0.0,0.0
LDLR,1405.6186940814462,18.437496,14.01484,0.0,0.0,1405.6186940814462,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LGMN,2434.6827732955644,20.507864,14.042721,0.0,43.580330035857976,2101.467960565797,95.30375431749296,40.80868641168837,0.0,38.07173096611464,115.4503109986138,0.0,0.0
LIPA,1700.896829387664,19.187834,14.112723,0.0,0.0,1617.230261577694,0.0,2.6599063375464795,0.0,0.0,81.00666147242345,0.0,0.0
LMAN1,2530.824969921621,18.704788,-9.830325,1255.1606299279665,0.0,0.0,0.0,0.0,389.300693233938,0.0,141.13289236801972,527.7616487383675,217.46910565332865
LMBRD1,487.27851296827794,3.6521802,-9.983413,0.0,102.51841663981529,16.00145095894862,23.29471015398724,0.0,0.0,49.641017137152936,0.0,0.0,295.82291807837385
LMF2,1902.7270676813764,17.017885,-8.969795,1485.215295288006,0.0,0.0,7.671241977997045,0.0,0.0,0.0,0.0,0.0,409.8405304153736
LMNA,1551.5065519516124,-10.543901,-0.5342958,0.0,27.157697252956776,0.0,0.0,331.67327854047215,435.9777175494996,0.0,371.8135504878084,302.4569453733857,82.42736274748974
LMNB1,1544.528841201831,-10.6305485,-1.2664559,0.0,106.8947770280835,0.0,0.0,570.753299343577,402.6014757525977,0.0,410.9935214384256,53.28576763914712,0.0
LMNB2,1538.4322483722804,-10.615505,-1.5019212,0.0,281.90477304211373,19.435091214922572,0.0,673.9705095908735,128.09990682247158,0.0,435.0219677018988,0.0,0.0
LPCAT3,494.3294445227201,4.095822,-10.599138,88.50488149986964,0.0,0.0,6.362613880102741,0.0,0.0,0.0,0.0,27.836736731027827,371.62521241171993
LPGAT1,2834.5802459460474,16.34913,-10.732167,1865.6102392262903,0.0,0.0,0.0,0.0,0.0,27.978788907178544,0.0,0.0,940.9912178125784
LRP1,1472.74372112142,18.30681,14.017192,0.0,46.06507634587248,1361.0063361425591,0.0,0.0,65.67230863298805,0.0,0.0,0.0,0.0
LRP2,732.1004907040943,14.75814,13.90381,0.0,0.0,732.1004907040943,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRPAP1,1324.2148909925843,1.04832,-1.6488175,66.23038663741006,0.0,0.0,0.0,330.62616457258,0.0,0.0,150.44055615672855,776.9177836258656,0.0
LRRC59,4142.792997620507,16.40586,-12.730849,1661.5121520746702,0.0,0.0,0.0,863.8985708159618,0.0,0.0,0.0,0.0,1617.3822747298752
LSM3,350.48615249842857,-2.742278,2.676464,0.0,233.71701538646775,0.0,0.0,95.28128742648605,0.0,0.0,21.487849685474753,0.0,0.0
LSM5,116.50025912728596,-1.1635709,7.419145,0.0,0.0,0.0,44.74044556299766,0.0,71.75981356428831,0.0,0.0,0.0,0.0
LSS,1468.172758286072,16.386028,-6.0543303,1019.5254602421138,8.706673153299187,12.48805320919054,54.42758309717193,15.778771498144986,0.0,119.8394485731816,0.0,237.40676851296988,0.0
LTA4H,2122.466794841209,-20.566147,9.391157,56.61316467490095,387.8439309814004,159.73828948003833,401.8055548841278,0.0,755.7901323288858,205.7353303027107,154.94039218914463,0.0,0.0
LYSMD3,117.34624310192048,5.444206,10.397518,0.0,0.0,98.35731310545602,0.0,0.0,0.0,13.505755609821078,0.0,0.0,5.483174386643378
M6PR,2703.6332754158952,20.609001,13.493104,7.851829444065511,0.0,2048.529113158576,366.0673382399626,0.0,0.0,0.0,0.0,203.493732628865,77.69126194442588
MAGT1,1835.1591950670024,13.990782,-7.7607136,1022.3794873585564,0.0,26.46021828978352,0.0,46.19740742689852,0.0,314.4283945261642,0.0,0.0,425.6936874655994
MAIP1,1836.1133577307396,-10.072915,-17.305609,299.51772654727245,0.0,0.0,0.0,852.4719577118467,0.0,0.0,0.0,100.8516209025063,583.2720525691141
MAN1A1,621.0966022941815,7.6733313,12.621415,191.59823694116912,14.11704097401128,256.42715191914397,10.92516275358379,0.0,1.920781491536423,0.0,146.1082282147369,0.0,0.0
MAN1A2,1037.2048006651607,11.857559,3.096841,197.25621490682516,2.2696529875206757,282.88671747800845,0.0,0.0,0.0,523.956078028472,0.0,30.836137264334297,0.0
MAN2B1,2245.1756070935485,20.493849,13.952218,0.0,0.0,2142.232563052538,0.0,30.27977642278517,0.0,0.0,72.6632676182255,0.0,0.0
MANBA,1309.7117020533929,17.476448,13.738251,0.0,0.0,1193.2443054935306,0.0,0.0,0.0,93.27985271432586,23.18754384553624,0.0,0.0
MAPRE2,1319.9019429708494,-12.532863,3.3561034,0.0,0.0,61.429955689458154,626.4281119264322,0.0,0.0,0.0,632.043875354959,0.0,0.0
MARCH5,1537.3514035118958,1.058796,-15.052089,298.64448852232357,8.51967771919791,0.0,0.0,375.51215834318486,0.0,0.0,42.59497435686333,0.0,812.0801045703262
MAU2,91.08233930692086,0.5434517,8.697056,0.0,0.0,40.00898431567432,44.89267330813894,0.0,0.0,0.0,6.180681683107588,0.0,0.0
MAVS,993.5949300761514,-10.258599,-13.690585,18.30296490407814,59.07887118705694,0.0,0.0,711.3395895277306,0.0,74.07463710763889,0.0,0.0,130.79886734964694
MCAT,610.3560609117437,-8.882252,-11.941288,38.83672285836974,0.0,0.0,31.17749951599022,474.70313671738126,65.63870182000252,0.0,0.0,0.0,0.0
MCCC2,1135.284884464846,-12.64987,-16.54338,0.0,0.0,0.0,0.0,1125.9582169260152,0.0,0.0,0.0,9.32666753883077,0.0
MCFD2,434.4174815006816,3.6583312,-10.695414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.22458763756894,328.1928938631126
MCL1,3897.834127563795,2.906687,-18.820007,365.2730237394432,15.37037856692664,0.0,0.0,705.0761416402477,0.0,379.8341399610936,26.83854660024848,0.0,2405.4418970558354
MCM3,690.6049048329578,-9.429967,11.721505,130.64821057904564,0.0,0.0,356.4106608521748,0.0,203.5460334017374,0.0,0.0,0.0,0.0
MCM4,877.608118722131,-7.5382514,3.303135,49.611492967410115,255.9548755013683,38.17140990407059,104.1142393495861,0.0,243.65042458540293,12.17497485201735,173.93070156227566,0.0,0.0
MCUB,1045.583333147405,11.5938425,-3.8587615,535.3878980031179,2.0362536220793452,0.0,0.0,178.8449554592411,0.0,156.30079271483572,0.0,173.01343334813092,0.0
MCUR1,1392.1389848946117,7.5545144,-12.437284,0.0,0.0,0.0,0.0,186.4786924944657,0.0,548.3108338455276,0.0,0.0,657.3494585546184
ME1,562.8136225561504,8.205183,5.6241627,17.426811575582317,0.0,0.0,24.336661072600258,146.01270848260353,8.914751884720287,231.7208552756167,0.0,0.0,134.4018342650273
MED24,403.8372598295867,-3.7369206,10.944625,93.50876556335722,0.0,0.0,154.52559552795455,0.0,0.0,155.8028987382749,0.0,0.0,0.0
MED25,470.299344623381,8.047413,4.4273267,0.0,0.0,4.738997152155121,143.3612160955439,11.28185997803616,59.0661853880651,191.8589888723906,4.1820491962279025,55.810047940962264,0.0
MED4,351.1033730904364,-4.2156887,-4.139819,0.0,110.30296574151998,0.0,0.0,117.04385276294887,123.75655458596752,0.0,0.0,0.0,0.0
METAP1,88.24675906962194,3.001723,9.624163,16.176475491239504,59.19354373785316,5.234938363571045,0.0,0.4657788995184852,0.0,7.1760225774397535,0.0,0.0,0.0
METTL7A,398.218489965538,9.054971,6.47926,13.057001786750687,0.0,82.75638955244669,0.0,0.0,0.0,159.08089763356188,0.0,0.0,143.32420099277869
MFAP1,974.8609631427604,-4.011484,0.12025421,0.0,725.7372462345666,0.0,64.17373796038652,184.9499789478074,0.0,0.0,0.0,0.0,0.0
MFF,1309.086504460307,6.9855776,-12.139588,0.0,0.0,47.45896010452553,10.564441946279322,254.311802473284,0.0,422.4284385539036,2.3270745572739897,0.0,571.9957868250406
MFGE8,953.8594316344024,14.568994,14.956892,72.2288628645947,0.0,712.2427454585714,0.0,0.0,0.0,0.0,0.0,169.3878233112363,0.0
MFN1,3099.3166839128776,-2.7736034,-18.264305,610.3868705485156,0.0,0.0,45.130437197867856,928.8867876956842,0.0,678.9624513935814,16.381580168460857,0.0,819.5685569087677
MFSD10,1683.9432329950018,-6.8585625,-16.649601,446.6916548843896,7.670637332087223,105.5799647108314,0.0,591.5806398599156,0.0,532.4203362077782,0.0,0.0,0.0
MFSD8,556.0678446793133,12.609279,13.368702,32.84610231729363,0.0,464.81210507467625,0.0,0.0,0.0,0.0,0.0,0.0,58.40963728734341
MGAT2,328.4174685767992,2.177258,-8.650373,25.067851839655567,36.97369308718002,0.861508155821479,0.0,53.768555343955605,0.0,0.0,0.0,0.0,211.74586015018653
MGST2,2110.351737843494,13.511134,-9.132441,1081.6096857399984,6.115857601752823,0.0,27.1556836475343,0.0,0.0,354.47698894920205,0.0,0.0,640.9935219050063
MGST3,1210.0307930602598,15.327436,-6.57892,954.0113191827744,0.0,0.0,0.0,129.6492047875119,0.0,0.0,0.0,0.0,126.3702690899736
MICU1,2802.493770200693,-6.247758,-19.553284,102.84796300761631,0.0,0.0,0.0,825.2431412415309,0.0,1351.3324009490568,186.13879955142735,336.93146545106146,0.0
MICU2,2199.8974469069235,-7.718165,-19.13174,0.0,0.0,0.0,0.0,1000.5308953273332,0.0,862.0382292483933,25.59058099536528,311.7377413358316,0.0
MIF,3113.235992719123,-10.58651,17.691439,0.0,844.7515896120184,570.4933997324628,1239.9652668887925,0.0,0.0,0.0,366.49508213117895,91.53065435467036,0.0
MIGA1,1226.4977557348057,-4.3745594,-13.024525,0.0,0.0,0.0,0.0,598.9948238759055,0.0,203.4983660880722,0.0,30.834166311545804,393.17039945928207
MINDY3,789.113946002909,-11.202744,13.756645,0.0,0.0,47.01450695173766,415.5684104247021,102.8187911780092,4.625446503031707,0.0,219.08679094542828,0.0,0.0
MIPEP,2501.582495973864,-7.2265797,-16.137371,555.6086193038789,0.0,240.01854762077372,222.62335356913013,666.8262382259128,0.0,561.7064299441837,0.0,0.0,254.79930730998453
MMAB,1570.025766280246,-13.364263,-15.401414,0.0,91.18067757554046,0.0,49.05143522418401,995.3445749871858,0.0,0.0,0.0,355.09696951998023,79.35210897335546
MORF4L1,397.94270288239903,-9.219889,9.37822,0.0,0.0,12.704286003163467,145.9038754943709,0.0,158.4138959004939,0.0,2.09890211143832,78.82174337293242,0.0
MOSPD2,615.8472397320127,10.272564,0.087188065,246.70000161544553,0.0,0.0,0.0,0.0,56.79246772241787,292.86656503694843,0.0,19.488205357200908,0.0
MOV10,1569.6934003469069,-21.972986,9.040837,99.6342884014838,0.0,0.0,429.81045547474406,0.0,1040.248656470679,0.0,0.0,0.0,0.0
MPC2,1804.9312532797949,-9.702164,-16.135809,682.0837765154741,0.0,0.0,35.662587448518096,870.7858419540504,0.0,16.85834647019884,0.0,135.52006187407247,64.02063901748079
MPP2,1330.0155042434144,1.1182657,-0.7645186,14.442278233991612,317.0021107345983,183.04915375525673,99.51023065868792,0.0,0.0,73.3972827372839,102.12387530172973,540.4905728218662,0.0
MPP6,64.53582468186663,2.5273657,9.176219,1.6866243854305336,51.06556770068929,0.0,11.783632595746804,0.0,0.0,0.0,0.0,0.0,0.0
MPV17,1041.4640822358467,-1.7132121,-12.523316,156.6671365574563,0.0,0.0,0.0,354.4874293212933,0.0,0.0,0.0,50.97653084730083,479.3329855097963
MRC2,1583.519609861079,18.99257,14.007657,0.0,0.0,1583.519609861079,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPL28,1307.2783107898013,-14.325521,-12.175848,0.0,38.14432784527923,0.0,0.0,628.5733468019004,640.5606361426217,0.0,0.0,0.0,0.0
MRPL40,1917.355074888189,-14.758445,-12.489178,0.0,67.67177211716486,0.0,0.0,862.7452488246447,766.0282075843345,0.0,98.86420447991652,0.1471076289416111,121.89853425318692
MRPL45,1551.8860149505113,-14.413049,-12.452188,0.0,0.0,0.0,0.0,808.834030554632,636.064388489069,5.156198266682166,0.0,0.0,101.83139764012827
MRPL46,1017.8582138232396,-12.01238,-14.585879,0.0,3.820738973462376,0.0,0.0,809.9164235912559,58.207108754620606,0.0,0.0,145.91394250390067,0.0
MRPS33,201.46507614800663,-4.3461595,-4.429008,0.0,0.0,0.0,0.0,113.47641637688382,83.91443997534775,0.0,0.0,4.074219795775079,0.0
MRPS9,2151.710225159168,-15.003556,-12.888042,0.0,42.87550898486503,14.769022772211295,0.0,1176.1260617011308,678.4319138016983,0.0,104.19929653852924,75.21413107418653,60.094290286546624
MSTO1,533.2297639862815,-5.418535,-8.025615,82.84129443249145,0.0,0.0,4.850848833390739,255.43826850360423,0.0,0.0,24.268406347240848,11.48755295566225,154.34339291389193
MTBP,915.5685426264002,-9.785926,15.653798,0.0,224.6664005544463,0.0,634.1659137695902,0.0,0.0,0.0,56.73622830236362,0.0,0.0
MTFR2,432.0915843515101,2.8126874,-10.080466,0.0,0.0,0.0,10.269363504656097,110.79757245670248,0.0,0.0,0.0,0.0,311.0246483901515
MTSS1L,272.7929177009671,4.2752404,4.193712,0.0,84.444493694837,11.51914039789165,21.404511328352083,0.0,0.0,46.96321153763914,56.37609488836502,52.08546585388222,0.0
MTX2,4038.8057142713105,-2.9430428,-19.669369,275.5874413701685,0.0,0.0,0.0,1027.8324035087223,0.0,1391.8237066132242,134.8429485612594,0.0,1208.7192142179358
MTX3,1114.168433685497,-5.7220345,-10.861125,325.8223682636291,139.74125407230372,0.0,7.136735935332854,417.0482622321279,0.0,0.0,0.0,31.093848907468715,193.32596427463432
MUL1,889.2434542650687,7.806799,-8.377992,342.9018626850048,0.0,0.0,0.0,0.0,0.0,0.0,53.601138225373816,104.3529892590678,388.3874640956223
MUT,472.7372201249156,-7.5923405,-9.351287,0.0,0.0,0.0,0.0,355.4534506706804,33.276048703848424,0.0,0.0,84.00772075038681,0.0
MXRA7,2536.681179946108,15.377134,-11.110115,1461.583038330511,0.0,0.0,16.167118390429327,0.0,0.0,0.0,0.0,0.0,1058.9310232251676
MYCBP,319.7750260836651,-6.7476444,-7.750928,0.0,13.67218053430124,0.0,0.0,278.4363666318236,0.0,0.0,27.66647891754031,0.0,0.0
MYL6B,26.78714151638408,3.543389,8.26113,0.0,0.0,0.0,0.0,8.67664562919503,13.886288220981903,4.224207666207151,0.0,0.0,0.0
NAA25,194.70191864789572,-3.0214183,9.825815,18.75150947107632,0.0,0.0,120.35640565602851,41.32713080168074,0.0,14.26687271911016,0.0,0.0,0.0
NAA35,161.58430317145942,-3.76119,9.650162,0.0,0.0,0.0,148.65936663780073,0.0,10.628146399606038,0.0,2.296790134052649,0.0,0.0
NADK2,893.8676238711942,-11.884371,-15.477621,0.0,0.0,0.0,0.0,893.1151904394096,0.0,0.0,0.7524334317845427,0.0,0.0
NASP,303.1226950306666,-6.7397456,11.103662,0.0,43.96877492544547,0.0,212.44328290024777,0.0,46.71063720497334,0.0,0.0,0.0,0.0
NAXE,288.7517871472817,-6.8089004,-4.334469,0.0,0.0,0.0,13.861286826840455,145.2929666820916,0.0,18.95727343792791,97.8618986569707,0.0,12.778361543451032
NCEH1,1231.726367801071,15.675037,-7.0264573,1059.3186069501544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.40776085091667
NCLN,1892.4470675933665,13.144478,-9.287318,908.1404801147862,0.0,0.0,13.337877689284628,25.45424519739145,0.0,211.70084029305988,0.0,80.90285755288944,652.9107667459548
NCSTN,5761.7033809066,21.384203,11.31862,1040.5021493767915,53.07171666278496,2698.738237379642,0.0,425.3332471946739,0.0,1383.1559791800182,137.59000569880885,0.0,23.31204541387955
ND2,822.6860763901465,13.356732,3.2407641,0.0,0.0,0.0,0.0,2.939143829449552,0.0,819.7469325606969,0.0,0.0,0.0
ND5,557.3401080924452,-5.9511266,-9.050295,40.57668661459613,9.951313655081217,0.0,0.0,331.70470613792236,0.0,0.0,0.0,2.1780904334730824,172.92931125137244
NDUFA3,891.2031793175044,3.9783685,-14.468604,0.0,23.13368326551679,0.0,0.0,125.11717966526122,0.0,0.0,0.0,0.0,742.9523163867264
NDUFA7,688.6119871052564,-9.731815,-12.621051,0.0,0.0,2.6820617205506383,0.0,566.8493318243449,67.97941627757625,0.0,51.10117728278467,0.0,0.0
NDUFAF1,947.0224406515998,-8.036103,-13.6043825,0.0,31.64563848993992,6.821407833533516,0.0,577.7937484875497,0.0,256.54758499055964,0.0,0.0,74.21406085001696
NDUFAF2,952.6246653847414,-12.102426,-15.582817,0.0,0.0,0.0,0.0,920.4882270996072,0.0,0.0,0.0,32.13643828513411,0.0
NDUFAF7,961.309288186802,-11.506674,-14.586894,0.0,0.0,0.0,111.34696791311256,779.4015423914394,0.0,0.0,0.0,70.56077788225014,0.0
NDUFB1,1234.2595722632152,6.6219425,-11.998394,0.0,12.696856110643331,0.0,39.84761575735221,366.0326179913477,0.0,335.1962668988773,0.0,0.0,480.4862155049949
NDUFB11,1123.1541674384432,-3.7457502,-13.066359,0.0,19.30455597912898,0.0,0.0,599.6206722383986,0.0,38.35589802856099,0.0,0.0,465.8730411923546
NDUFB4,2237.9808837373535,-8.345182,-19.130354,0.0,0.0,0.0,0.0,1107.5332973989175,52.99415311793432,789.7145634173943,29.48875796541472,0.0,258.2501118376925
NDUFB5,1326.0751212141918,-11.442556,-16.929722,0.0,0.0,0.0,17.906617065560766,992.0383749683627,0.0,0.0,0.0,0.0,316.13012918026817
NDUFB6,1938.969690497557,3.2175863,-16.80053,0.0,0.0,0.0,0.0,466.45161713910727,0.0,306.53750145030847,0.0,0.0,1165.9805719081412
NDUFB8,747.8959337802976,-7.9063926,-9.771645,43.30917296191801,0.0,0.0,0.0,416.3621656875834,0.0,127.0975373569761,95.5093728806704,0.0,65.61768489314981
NDUFC2,701.2491619019277,3.1840253,-12.298991,36.11420688345484,0.0,0.0,0.0,168.49399263545322,0.0,25.34183998132832,0.0,0.0,471.2991224016913
NDUFS2,2694.6655681030397,-10.848999,-18.977882,96.45796653465564,137.3798078456146,0.0,51.1284625616101,1386.942992955053,0.0,637.0742086679954,41.61090824316354,0.0,344.0712212949473
NEDD4,1188.3125677223543,12.206715,5.169837,0.0,238.39029072219233,0.0,308.77052105373883,0.0,30.97215143144697,485.96834260633307,0.0,124.21126190864324,0.0
NEDD4L,1047.6491282606987,-8.813033,4.19872,0.0,166.18063824549782,224.3882601260663,87.42724153211465,0.0,0.0,135.77262698454132,192.1205679151022,0.0,241.7597934573764
NEFL,1867.5584557161624,-12.754117,1.0124801,0.0,291.225269496003,0.0,0.0,91.91161724381232,8.39834693819116,114.86824361174412,889.6282405783653,411.16789442738326,60.35884342066299
NEFM,2127.393258726989,-13.041711,0.6468535,0.0,46.82434357058328,18.688993854794955,0.0,289.32372743197425,175.40991227773085,0.0,1173.0172210480378,319.05359147547784,105.07546906839018
NELFE,831.435583178208,-20.427074,7.00814,0.0,0.0,0.0,25.89090042649654,0.0,805.5446827517115,0.0,0.0,0.0,0.0
NEO1,1113.04592146558,16.906832,14.043877,0.0,0.0,1075.1688519080649,0.0,0.0,0.0,0.0,0.0,35.7610512234647,2.116018334050547
NES,775.0340844845214,-9.976747,1.2256407,0.0,13.499568671855968,0.0,0.0,201.55560398459784,120.27555563808944,0.0,342.1706220353835,97.5327341545946,0.0
NFU1,818.8280616416275,-7.8217635,-11.698578,0.0,0.0,0.0,0.0,533.3292319366719,31.476353792601923,0.0,23.654938766587563,30.11767705849166,200.24986008727453
NID1,317.1611761300014,11.148292,12.518596,0.0,0.0,314.2912775766805,0.0,0.0,0.0,0.0,0.0,0.0,2.869898553320939
